,word,freq
9167,pleasant,1
9168,commission,1
9169,annoyed,1
9170,much_easier,1
9171,feel_like,1
9172,contacting,1
9173,blame,1
9174,matt,1
9175,pierce,1
9176,suggestions,1
9177,texting,1
9178,process,1
9179,beyond,1
9180,experience,1
9181,loan,1
9182,went,1
9183,express,1
9184,got,1
9185,always,1
9186,almost,1
9187,great,1
9188,also,1
9189,didnt,1
9190,made,1
9191,make,1
9192,know,1
9193,every,1
9194,never,2
9195,week,1
9196,worked,1
9197,wouldnt,1
9198,answers,1
9199,due,1
9200,received,1
9201,able,1
9202,hours,1
9203,requests,1
9204,read,1
9205,definitely,1
9206,felt,1
9207,guy,1
9208,next,1
9209,probably,1
9210,frustration,1
9211,hour,1
9212,talk,1
9213,pleasant,1
9214,commission,1
9215,annoyed,1
9216,much_easier,1
9217,feel_like,1
9218,contacting,1
9219,blame,1
9220,matt,1
9221,pierce,1
9222,suggestions,1
9223,texting,1
9224,helped,1
9225,process,3
9226,helpful,1
9227,loan,2
9228,family,1
9229,way,1
9230,closing,1
9231,loan_officer,1
9232,truly,1
9233,easy,1
9234,get,1
9235,knowledgeable,1
9236,friends,1
9237,dream_home,1
9238,home,1
9239,made,1
9240,recommend,1
9241,delays,1
9242,worked,1
9243,getting,1
9244,purchased,1
9245,problems,1
9246,read,1
9247,contact,1
9248,chris,3
9249,sometime,1
9250,waymire,1
9251,triumph_lending,1
9252,thankful,1
9253,qualified,1
9254,refinance,1
9255,highly_recommend,1
9256,loan,1
9257,questions,1
9258,knowledgeable,1
9259,home,1
9260,friendly,1
9261,answer,1
9262,willing,1
9263,refinance,1
9264,highly_recommend,1
9265,loan_officer,1
9266,easy,1
9267,questions,1
9268,company,1
9269,knowledgeable,2
9270,home,1
9271,house,1
9272,friendly,1
9273,amazing,1
9274,anyone_looking,1
9275,makes,1
9276,refinanced,1
9277,answer,1
9278,dealt,1
9279,everyone,1
9280,willing,1
9281,whole_process,1
9282,seem,1
9283,highly,1
9284,dyllon,1
9285,loansnap,2
9286,recommenced,1
9287,product,1
9288,loan,1
9289,needs,1
9290,previous,1
9291,team,1
9292,stressful,1
9293,time,1
9294,working,1
9295,responsive,1
9296,back,1
9297,really,1
9298,answered,1
9299,got,1
9300,weeks,1
9301,lender,4
9302,didnt,1
9303,home,1
9304,purchase,1
9305,new,1
9306,property,1
9307,day,1
9308,changed,1
9309,frustrating,1
9310,upfront,1
9311,call,2
9312,filled,1
9313,complicated,1
9314,calm,1
9315,two,1
9316,across,2
9317,close,1
9318,lending_tree,1
9319,offered,1
9320,going,1
9321,met,1
9322,multiple,1
9323,offer,1
9324,received,2
9325,escrow,1
9326,minutes,1
9327,record,1
9328,honestly,1
9329,number,1
9330,accept,1
9331,read,1
9332,terms,2
9333,fall,1
9334,thought,1
9335,perfectly,1
9336,line,1
9337,next,1
9338,finding,1
9339,finish,1
9340,hope,1
9341,highly,1
9342,buying,1
9343,knowledgable,1
9344,track,1
9345,glad,1
9346,parties,1
9347,adan_munoz,1
9348,articulate,1
9349,board,1
9350,competing,1
9351,constructive,1
9352,desperation,1
9353,dlj,2
9354,dljs,1
9355,downpayment,1
9356,enormously,1
9357,experiecne,1
9358,focused,1
9359,form,1
9360,helps,1
9361,interests,1
9362,martinez,1
9363,phonewithin,1
9364,ranee,1
9365,recognize,1
9366,shoutout,1
9367,timespecial,1
9368,timing,1
9369,type,2
9370,unflappable,1
9371,wellcoordinated,1
9372,throughout,1
9373,constant,1
9374,entire_process,1
9375,appreciated,1
9376,teams,1
9377,thoroughness,1
9378,updates,1
9379,process,1
9380,thank,1
9381,service,1
9382,experience,1
9383,highly_recommend,1
9384,loan,1
9385,thanks,1
9386,beginning,1
9387,provided,1
9388,questions,1
9389,great,2
9390,home,1
9391,make,1
9392,want,1
9393,many,1
9394,required,1
9395,refinancing,1
9396,assistance,1
9397,information,1
9398,robert,3
9399,although,1
9400,kind,1
9401,feel_comfortable,1
9402,cadwell,1
9403,dlj_financial,1
9404,janeen,2
9405,mcclung,1
9406,professional,1
9407,loan,1
9408,business,2
9409,get,1
9410,deal,1
9411,future,1
9412,opportunity,1
9413,real,1
9414,dealt,1
9415,robert,1
9416,knows,1
9417,bumps,1
9418,road,1
9419,persistent,1
9420,mcclung,1
9421,hitting,1
9422,love,1
9423,managed,1
9424,throughhes,1
9425,person,1
9426,great,1
9427,work,1
9428,never,1
9429,give,1
9430,attitude,1
9431,process,1
9432,responsive,1
9433,incredibly,1
9434,completed,1
9435,little,1
9436,effort,1
9437,lender,1
9438,great,1
9439,work,1
9440,process,1
9441,loan,1
9442,question,1
9443,help,1
9444,time,1
9445,second_none,1
9446,loan_officer,1
9447,clients,1
9448,truly,1
9449,easy,1
9450,quick,1
9451,best,1
9452,confidence,1
9453,want,1
9454,work,1
9455,appreciate,1
9456,look,1
9457,attention,1
9458,detail,1
9459,response,1
9460,read,1
9461,absolutely,1
9462,guys,1
9463,painless,1
9464,brian,2
9465,briani,1
9466,dedicated,1
9467,dread,1
9468,instills,1
9469,lightening,1
9470,sekani,1
9471,serving,1
9472,process,1
9473,business,1
9474,first,1
9475,well,1
9476,kept,1
9477,heloc,1
9478,many,1
9479,detailed,1
9480,years,1
9481,come,1
9482,phone_call,1
9483,read,1
9484,definitely,1
9485,nothing,1
9486,fast,1
9487,pleasure_work,1
9488,loop,1
9489,absolutely,1
9490,lisa,1
9491,processor,1
9492,start_finish,1
9493,attentive,1
9494,updated,1
9495,best_interest,1
9496,kind,1
9497,earned,1
9498,dlj_financial,1
9499,ethan,3
9500,mine,1
9501,mortgage_banker,1
9502,thank,1
9503,much,1
9504,loan_officer,1
9505,responsive,1
9506,everything,1
9507,top,1
9508,always,1
9509,knowledgeable,1
9510,great,1
9511,heart,1
9512,good,1
9513,best_interest,1
9514,word,1
9515,adan,2
9516,process,1
9517,professional,1
9518,loan,1
9519,question,1
9520,went,1
9521,closing,1
9522,smooth,1
9523,everything,1
9524,really,1
9525,top,1
9526,got,1
9527,immediately,1
9528,lot,1
9529,questions,1
9530,always,1
9531,one,1
9532,almost,1
9533,best,1
9534,didnt,1
9535,home,1
9536,huge,1
9537,kept,1
9538,things,1
9539,rate,2
9540,ask,1
9541,many,1
9542,good,1
9543,days,1
9544,within,1
9545,patient,1
9546,refinanced,1
9547,best_rate,1
9548,agreed,1
9549,read,1
9550,give,1
9551,terms,1
9552,see,1
9553,explaining,1
9554,trust,2
9555,upon,1
9556,means,1
9557,waiting,1
9558,slow,1
9559,apparently,1
9560,fully,1
9561,kind,1
9562,planned,1
9563,thing,1
9564,word,2
9565,concern,1
9566,estimate,1
9567,adan_munoz,1
9568,dlj,1
9569,adan,2
9570,appears,1
9571,bothered,1
9572,honored,1
9573,investment,1
9574,responds,1
9575,sleep,1
9576,thorough,1
9577,responsive,1
9578,answered,1
9579,questions,1
9580,concerns,1
9581,transaction,1
9582,look,1
9583,next,1
9584,super,1
9585,promptlyben,1
9586,process,1
9587,refinance,1
9588,mortgage,1
9589,loan,2
9590,needs,1
9591,thorough,1
9592,everything,1
9593,easy,1
9594,using,1
9595,also,1
9596,deal,1
9597,entire_process,1
9598,worked,2
9599,current,1
9600,online,1
9601,detail,1
9602,explained,1
9603,anthony,2
9604,fha,1
9605,ben,1
9606,mostly,1
9607,issue,1
9608,super,1
9609,dljs,1
9610,ranee,2
9611,flawlessly,1
9612,refinance,2
9613,loan,1
9614,pleasure_working,2
9615,responsive,1
9616,always,1
9617,say,1
9618,phone_calls,1
9619,best,1
9620,ever,1
9621,home,3
9622,recommend,1
9623,throughout,1
9624,many,1
9625,times,1
9626,years,1
9627,loans,1
9628,days,1
9629,within,1
9630,anyone_looking,1
9631,husband,1
9632,refinanced,1
9633,timely_manner,1
9634,prompt,1
9635,honestly,1
9636,hours,1
9637,read,1
9638,emails,1
9639,anthony,4
9640,answering,1
9641,often,1
9642,painless,1
9643,mortgage_banker,1
9644,acquired,1
9645,process,1
9646,professional,1
9647,refinance,2
9648,without,1
9649,stressful,1
9650,pleasure_working,1
9651,always,2
9652,knowledgeable,1
9653,phone_calls,1
9654,best,1
9655,home,2
9656,made,2
9657,recommend,1
9658,throughout,1
9659,companies,1
9660,different,1
9661,many,1
9662,times,2
9663,worked,2
9664,two,1
9665,years,1
9666,loans,1
9667,days,1
9668,husband,1
9669,refinancing,1
9670,honestly,1
9671,hours,1
9672,responded,1
9673,read,1
9674,emails,1
9675,client,1
9676,anthony,4
9677,doubt,1
9678,often,2
9679,painless,1
9680,feel_like,1
9681,mortgage_banker,1
9682,acquire,1
9683,anthony_marroquin,1
9684,laborious,1
9685,swiftly,1
9686,loan,2
9687,team,1
9688,way,1
9689,making,1
9690,fantastic,1
9691,complete,1
9692,happen,1
9693,job,1
9694,complications,1
9695,ethan,1
9696,angelica,1
9697,figured,1
9698,happyjim,1
9699,lees,1
9700,loan,1
9701,team,1
9702,happy,1
9703,smooth,1
9704,easy,1
9705,knowledgeable,1
9706,successful,1
9707,well,1
9708,transaction,1
9709,work,1
9710,future,1
9711,documents,1
9712,call,1
9713,worked,2
9714,clear,1
9715,star,1
9716,read,1
9717,review,1
9718,conversations,1
9719,hello,1
9720,processor,1
9721,michele,1
9722,dealings,1
9723,funded,1
9724,agree,1
9725,asks,1
9726,direct,1
9727,style,1
9728,professional,1
9729,loan,1
9730,team,1
9731,customer_service,1
9732,responsive,1
9733,smooth,1
9734,got,1
9735,knowledgeable,1
9736,people,1
9737,great,1
9738,also,1
9739,transaction,1
9740,future,1
9741,times,1
9742,constant,1
9743,good,1
9744,experience_working,1
9745,worked,1
9746,wouldnt,1
9747,pleasure,1
9748,hesitate,1
9749,read,1
9750,available,1
9751,communicative,1
9752,contact,1
9753,reflect,1
9754,hello,1
9755,michele,1
9756,attentive,1
9757,funded,1
9758,oriented,1
9759,super,1
9760,dlj,3
9761,sekani,2
9762,fields,1
9763,hamiltn,1
9764,neal,1
9765,processed,1
9766,servicesi,1
9767,helped,1
9768,process,1
9769,mortgage,1
9770,dealing,1
9771,experience,1
9772,loan,1
9773,past,1
9774,team,1
9775,thanks,1
9776,working,1
9777,questions,1
9778,always,1
9779,sell,1
9780,concerns,1
9781,great,1
9782,responses,1
9783,definitely_recommend,1
9784,home,1
9785,made,1
9786,whole,1
9787,new,1
9788,new_home,1
9789,options,2
9790,lenders,1
9791,experience_working,1
9792,anyone_looking,1
9793,prompt,1
9794,refinancing,2
9795,knowledge,1
9796,read,1
9797,kindness,1
9798,case,1
9799,decided,1
9800,stayed,1
9801,painless,1
9802,pleasant,1
9803,lee,1
9804,began,1
9805,secure,1
9806,adan_munoz,1
9807,cadwell,1
9808,dlj_financial,2
9809,janeen,1
9810,adan,3
9811,kulick,1
9812,relocate,1
9813,service,1
9814,loan,2
9815,team,1
9816,underwriting,1
9817,top,1
9818,got,1
9819,pleased,1
9820,make,1
9821,recommend,1
9822,end,1
9823,refi,1
9824,worked,1
9825,got_done,1
9826,loans,1
9827,happen,1
9828,read,1
9829,felt_like,1
9830,trying,1
9831,processor,1
9832,conditions,1
9833,adan_munoz,1
9834,cadwell,1
9835,janeen,1
9836,anybody,1
9837,downs,1
9838,guidelines,1
9839,notch,1
9840,ups,1
9841,process,1
9842,team,1
9843,entire,1
9844,provided,1
9845,knowledgeable,1
9846,looking,1
9847,refi,1
9848,mortgage_broker,1
9849,efficient,1
9850,oriented,1
9851,dlj_financial,1
9852,anthony_marroquin,2
9853,clarity,1
9854,costeffective,1
9855,credible,1
9856,solution,1
9857,process,1
9858,team,1
9859,entire,1
9860,provided,1
9861,knowledgeable,1
9862,looking,1
9863,refi,1
9864,mortgage_broker,1
9865,efficient,1
9866,oriented,1
9867,dlj_financial,1
9868,anthony_marroquin,2
9869,clarity,1
9870,costeffective,1
9871,credible,1
9872,solution,1
9873,professional,1
9874,thank,1
9875,service,1
9876,past,1
9877,team,1
9878,time,1
9879,provided,2
9880,way,1
9881,around,1
9882,knowledgeable,1
9883,one,2
9884,couldnt,1
9885,happier,1
9886,made,3
9887,purchase,1
9888,property,1
9889,refi,2
9890,day,1
9891,every,3
9892,courteous,1
9893,properties,1
9894,years,1
9895,completely,1
9896,delivered,1
9897,online,1
9898,several,1
9899,owned,1
9900,promise,1
9901,star,1
9902,read,1
9903,wish,1
9904,choice,1
9905,manner,1
9906,dlj,3
9907,mortgage_banker,1
9908,extent,1
9909,jaclyn,2
9910,maribel,1
9911,maribelfirst,1
9912,seemless,1
9913,senior,1
9914,refinance,1
9915,service,1
9916,right,1
9917,went,1
9918,beginning,1
9919,thorough,1
9920,making,1
9921,everything,2
9922,company,1
9923,phone_calls,1
9924,successful,1
9925,best,2
9926,step,2
9927,work,1
9928,companies,1
9929,options,3
9930,thoroughly,1
9931,fees,1
9932,market,1
9933,patiently,1
9934,begin,1
9935,chose,1
9936,care,1
9937,explained,1
9938,happen,1
9939,anyone,1
9940,read,1
9941,financing,1
9942,knows,1
9943,anthony,4
9944,results,1
9945,steps,1
9946,start_finish,1
9947,offering,1
9948,finish,1
9949,fully,1
9950,walked,1
9951,stars,1
9952,versus,1
9953,usually,1
9954,financially,1
9955,texts,1
9956,dlj,2
9957,dlj_financial,1
9958,mortgage_banker,1
9959,anthony_marroquin,2
9960,senior,1
9961,anythony,1
9962,commitment,1
9963,competence,1
9964,creative,1
9965,disclosing,1
9966,downsides,1
9967,dozens,1
9968,endless,1
9969,exploring,1
9970,hidden,1
9971,individualized,1
9972,primary,1
9973,requirements,1
9974,research,1
9975,savvy,1
9976,stuff,1
9977,swamped,1
9978,thoughtful,1
9979,thus,1
9980,person,1
9981,loan,1
9982,right,1
9983,went,1
9984,beginning,1
9985,thorough,1
9986,making,1
9987,everything,3
9988,company,1
9989,phone_calls,1
9990,successful,1
9991,best,1
9992,home,1
9993,made,1
9994,step,2
9995,work,2
9996,future,1
9997,companies,2
9998,options,2
9999,thoroughly,1
10000,numbers,1
10001,fees,1
10002,income,1
10003,market,1
10004,patiently,1
10005,begin,1
10006,chose,1
10007,online,1
10008,banks,1
10009,however,1
10010,record,1
10011,care,1
10012,explained,2
10013,happen,2
10014,anyone,1
10015,standard,1
10016,read,1
10017,bunch,1
10018,impossible,1
10019,successfully,1
10020,financing,3
10021,treated,1
10022,knows,1
10023,held,1
10024,rather,1
10025,anthony,2
10026,results,1
10027,steps,1
10028,start_finish,1
10029,offering,1
10030,works,1
10031,discovered,1
10032,finish,1
10033,fully,2
10034,walked,1
10035,stars,1
10036,unique,1
10037,versus,1
10038,traditional,1
10039,usually,1
10040,financially,1
10041,texts,1
10042,network,1
10043,dlj,4
10044,dlj_financial,1
10045,mortgage_banker,1
10046,anthony_marroquin,2
10047,senior,1
10048,anythony,1
10049,commitment,1
10050,competence,1
10051,creative,1
10052,disclosing,1
10053,downsides,1
10054,dozens,1
10055,endless,1
10056,exploring,1
10057,hidden,1
10058,individualized,1
10059,requirements,1
10060,research,1
10061,savvy,1
10062,stuff,1
10063,swamped,1
10064,thoughtful,1
10065,thus,1
10066,anthonyif,1
10067,averaged,1
10068,carefully,1
10069,crunched,1
10070,decade,1
10071,evaluated,1
10072,financed,1
10073,freelancer,1
10074,glitchesanthony,1
10075,highest,1
10076,major,1
10077,marroquin,1
10078,producer,1
10079,reality,1
10080,recently,1
10081,recommendation,1
10082,selfemployed,1
10083,series,1
10084,variable,1
10085,helped,1
10086,process,1
10087,professional,1
10088,helpful,1
10089,loan,1
10090,happy,1
10091,grateful,1
10092,way,1
10093,closed,1
10094,email,1
10095,questions,1
10096,always,1
10097,well,2
10098,every_step,1
10099,made,1
10100,underwriter,1
10101,calm,1
10102,seamless,1
10103,earlier,1
10104,system,1
10105,used,1
10106,read,1
10107,appreciated,1
10108,results,1
10109,expected,1
10110,came_across,1
10111,kind,1
10112,knowledgable,1
10113,adan_munoz,1
10114,remained,1
10115,secured,1
10116,helped,1
10117,process,1
10118,professional,1
10119,helpful,1
10120,loan,1
10121,happy,1
10122,grateful,1
10123,way,1
10124,closed,1
10125,email,1
10126,questions,1
10127,always,1
10128,well,2
10129,every_step,1
10130,made,1
10131,underwriter,1
10132,calm,1
10133,seamless,1
10134,earlier,1
10135,system,1
10136,used,1
10137,read,1
10138,appreciated,1
10139,results,1
10140,expected,1
10141,came_across,1
10142,kind,1
10143,knowledgable,1
10144,adan_munoz,1
10145,remained,1
10146,secured,1
10147,mortgage,1
10148,highly_recommend,1
10149,needs,1
10150,responsive,1
10151,even,1
10152,necessary,1
10153,refinancing,1
10154,hours,1
10155,available,1
10156,adan_munoz,1
10157,dlj_financial,1
10158,needed,1
10159,everything,1
10160,easy,2
10161,anything,1
10162,company,1
10163,made,1
10164,work,1
10165,future,1
10166,companies,1
10167,explains,1
10168,could,1
10169,call,1
10170,friendly,1
10171,two,1
10172,five,1
10173,awesome,1
10174,going,1
10175,worked_hard,1
10176,talking,1
10177,minutes,1
10178,read,1
10179,firm,1
10180,give,1
10181,talked,1
10182,need,1
10183,whole_process,1
10184,compare,1
10185,understand,1
10186,talk,1
10187,sold,1
10188,super,1
10189,jaclyn,2
10190,neither,1
10191,surely,1
10192,process,1
10193,refinance,1
10194,experience,1
10195,needed,1
10196,stressful,1
10197,customer_service,1
10198,working,1
10199,everything,1
10200,easy,1
10201,questions,1
10202,always,1
10203,around,1
10204,loved,1
10205,shopping,1
10206,couldnt,1
10207,every_step,1
10208,wanted,2
10209,work,2
10210,even,1
10211,companies,1
10212,friendly,1
10213,two,1
10214,worked_hard,1
10215,came,1
10216,explained,1
10217,rep,1
10218,read,1
10219,give,2
10220,talked,1
10221,answer,1
10222,hard,1
10223,fast,1
10224,upon,1
10225,compare,1
10226,everything_went,1
10227,listened,1
10228,quotes,1
10229,super,1
10230,dlj,1
10231,dlj_financial,1
10232,jaclyn,1
10233,surely,1
10234,financialour,1
10235,gotten,1
10236,hamilton,1
10237,martin,1
10238,sakani,1
10239,best,1
10240,fantastic,1
10241,options,1
10242,offer,1
10243,able,1
10244,achieve,1
10245,goals,1
10246,big,1
10247,considered,1
10248,may,1
10249,communicator,1
10250,longterm,1
10251,picture,1
10252,thinks,1
10253,process,1
10254,highly_recommend,1
10255,stressful,1
10256,way,1
10257,communication,1
10258,overall,1
10259,really,1
10260,lot,1
10261,company,1
10262,one,1
10263,well,1
10264,want,1
10265,work,2
10266,things,1
10267,options,1
10268,refi,2
10269,correctly,1
10270,every,1
10271,look,1
10272,simple,1
10273,going,2
10274,happen,1
10275,anyone,1
10276,minimal,1
10277,read,1
